session_id,audio_segment_id,source_asr_sentence_id,start_ms,end_ms,duration_ms,text_clean,audio_source_type,speaker_role,asr_quality,host_speech_usable,exclusion_reason,word_confidence_avg,word_confidence_min,word_count,speech_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms,volume_dbfs,peak_dbfs,emphasis_label,prosody_measure_status,evidence_ref,completion_status
latest_live_01,latest_live_01-A000072,72,399950,400830,880,练功夫！,host_speech,probable_host,high,true,,0.972,0.947,2,4.55,400,320,0.266457,-11.49,-1.01,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000073,73,401150,406830,5680,所以来，我们要练的不是功夫女足，我们要练的是什么功夫女人？,host_speech,probable_host,high,true,,0.99,0.928,14,5.11,320,400,0.311138,-10.14,-0.81,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000074,74,407230,410030,2800,所以说大家觉得女人最应该练的是什么功夫？,host_speech,probable_host,high,true,,0.964,0.861,10,7.14,400,440,0.305953,-10.29,-0.86,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000075,75,410470,412430,1960,是不是我们的盆底功夫？,host_speech,probable_host,high,true,,0.967,0.901,5,5.61,440,360,0.272367,-11.3,-0.91,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000076,76,412790,415150,2360,所以来，我也要展示一下我的功夫。,host_speech,probable_host,high,true,,0.958,0.85,8,6.78,360,240,0.318578,-9.94,-0.55,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000077,77,415390,417870,2480,我没有足球，可是我有瑜伽球。,host_speech,probable_host,high,true,,0.959,0.725,7,5.65,240,1280,0.326594,-9.72,-0.67,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000078,78,419150,421230,2080,我没有足球，可是我有瑜伽球。,host_speech,probable_host,high,true,,0.959,0.733,7,6.73,1280,240,0.319043,-9.92,-0.51,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000079,79,421470,424470,3000,我不擅长踢球，可是我擅长吊球啊！,host_speech,probable_host,high,true,,0.957,0.743,10,5.33,240,80,0.307224,-10.25,-0.77,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000080,80,424550,426590,2040,我觉得这也是我的功夫啊！,host_speech,probable_host,high,true,,0.983,0.962,5,5.88,80,120,0.3156,-10.02,-0.63,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000081,81,426710,428830,2120,我可以用我的盆底肌的力量。,host_speech,probable_host,high,true,,0.99,0.967,7,6.13,120,450,0.303913,-10.35,-0.89,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000082,82,429280,444040,14760,可以把这个球两斤重，可以挂两到三个，把它轻轻松松的吊起来，还能在身体不动的情况下，让这个球可以前后摆动、左右摆动，还能让它360度的螺旋式的旋转。,host_speech,probable_host,high,true,,0.963,0.686,43,4.95,450,160,0.284692,-10.91,-0.45,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000083,83,444200,446320,2120,姐妹们，你们说这个是不是功夫？,host_speech,probable_host,high,true,,0.999,0.994,7,7.08,160,640,0.229043,-12.8,-1.1,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000084,84,446960,447960,1000,这个是不是功夫？,host_speech,probable_host,high,true,,0.994,0.988,3,8.0,640,80,0.310241,-10.17,-1.0,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000085,85,448040,448440,400,呵呵呵！,low_confidence_speech,unknown,low,false,low_asr_confidence,0.181,0.1,2,10.0,80,440,0.249307,-12.07,-1.77,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,partial
latest_live_01,latest_live_01-A000086,86,448880,451280,2400,来，这个功夫我们要不要学习起来？,host_speech,probable_host,high,true,,0.997,0.99,7,6.67,440,120,0.314345,-10.05,-0.71,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000087,87,451400,452400,1000,要不要练习起来？,host_speech,probable_host,high,true,,0.999,0.999,3,8.0,120,360,0.265969,-11.5,-1.23,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000088,88,452760,466960,14200,啊，我们可能不一定会去打比赛，可是当你真正能够控制你的盆底肌了，当你的盆底变得很强壮、很紧致、很有力量，能够让这个球球可以心随我动的时候，来，是不是很厉害？,host_speech,probable_host,high,true,,0.977,0.652,44,5.49,360,440,0.269679,-11.38,-0.8,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000089,89,467400,473720,6320,这个厉害我觉得不仅仅是体现在我们日常生活当中，更是体现在我们的方方面面。,host_speech,probable_host,high,true,,0.996,0.968,12,5.7,440,120,0.259275,-11.72,-0.77,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000090,90,473840,482320,8480,所以来，想跟老师一样也变得很厉害的，想跟老师学这个球球功夫的姐妹们，可以先关注上，跟着我一起动起来。,host_speech,probable_host,high,true,,0.994,0.934,31,5.9,120,280,0.287508,-10.83,-0.66,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000091,91,482600,486960,4360,当然啊，这个球球如果你没有看过，不知道怎么掉的姐妹们也没关系。,host_speech,probable_host,high,true,,0.98,0.764,16,7.11,280,240,0.2839,-10.94,-0.75,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000092,92,487200,489040,1840,好，然后回头我会给你们讲解。,host_speech,probable_host,high,true,,0.97,0.911,6,7.61,240,410,0.282443,-10.98,-1.01,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000093,93,489450,492250,2800,那接下来的话呢，我会带大家一起来练习啊。,host_speech,probable_host,high,true,,0.996,0.985,10,7.14,410,80,0.284446,-10.92,-0.78,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000094,94,492330,495530,3200,这个是高阶的时候我们才会去练习到的。,host_speech,probable_host,high,true,,0.996,0.977,11,5.62,80,280,0.288631,-10.79,-0.54,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000095,95,495810,501890,6080,对于我们直播间呢，我们是零基础的教学，所以你不用担心一来就会让你掉球球哈！,host_speech,probable_host,high,true,,0.983,0.907,19,6.09,280,120,0.306264,-10.28,-0.53,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000096,96,502010,504370,2360,很多人说：“哇，老师要掉球球，好可怕啊！,host_speech,probable_host,medium,true,,0.705,0.006,13,8.47,120,40,0.306342,-10.28,-0.63,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000097,97,504410,505130,720,”吓跑了啊？,host_speech,probable_host,medium,true,,0.557,0.0,4,8.33,40,200,0.298637,-10.5,-1.09,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000098,98,505330,509130,3800,不用担心，这个球球刚开始你们不会用哈。,host_speech,probable_host,high,true,,0.941,0.482,9,5.0,200,120,0.240213,-12.39,-0.64,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000099,99,509250,512850,3600,因为我们在这个直播间呢，我们是针对零基础的姐妹。,host_speech,probable_host,high,true,,0.996,0.988,11,6.67,120,320,0.267731,-11.45,-0.78,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000100,100,513170,526030,12860,如果你是产后妈妈，或者是说我们是到了50加，已经到了绝经期、更年期了……想要保持年轻、恢复自信，到我们生产前的这种状态的姐妹们，大家就可以跟着我来啊！,host_speech,probable_host,high,true,,0.891,0.009,44,5.83,320,120,0.260296,-11.69,-0.92,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000101,101,526150,529110,2960,因为我自己呢，也是一个产后妈妈啊！,host_speech,probable_host,high,true,,0.951,0.783,7,5.74,120,80,0.23864,-12.45,-0.88,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000102,102,529190,532670,3480,我生了小孩，只不过我孩子比较大了，已经马上18岁了。,host_speech,probable_host,high,true,,0.911,0.393,15,7.47,80,360,0.250297,-12.03,-1.13,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000103,103,533030,538830,5800,所以我自己也面临着啊，可能快要进入到更年期，也经历过怀孕生产的这个过程。,host_speech,probable_host,high,true,,0.991,0.906,17,6.21,360,320,0.264656,-11.55,-1.01,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000104,104,539150,543390,4240,所以我自己也是亲身经历生产过后带给我的各种问题。,host_speech,probable_host,high,true,,0.978,0.88,11,5.66,320,280,0.253785,-11.91,-0.92,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000105,105,543670,549870,6200,我那个时候脱垂、漏尿、妇科炎症、尿路感染，真的全部都找上我，没有一样逃离的。,host_speech,probable_host,high,true,,0.968,0.749,21,6.13,280,280,0.267013,-11.47,-0.8,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000106,106,550150,553430,3280,所以我那个时候就想：“哎呀，怎么女人生了孩子过后这么可怜呢？,host_speech,probable_host,high,true,,0.904,0.06,16,9.15,280,280,0.272175,-11.3,-0.94,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000107,107,553710,558430,4720,我有什么方法可以更好的去保护自己，或者帮助自己，或者是改变呢？,host_speech,probable_host,high,true,,0.992,0.907,14,6.57,280,240,0.247718,-12.12,-0.94,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
latest_live_01,latest_live_01-A000108,108,558670,566670,8000,”啊，因为我去找医生，医生也说：“没有，没有用，反正生了孩子好像你就这样了，大部分都这样子，你不是很严重，你就不用管它。,host_speech,probable_host,high,true,,0.861,0.007,32,7.5,240,160,0.255993,-11.84,-1.14,normal_volume,measured_from_source_audio_rms,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,passed
