session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,prop_interaction,courseware_interaction,action_observation_status,action_confidence,visual_evidence_ref,visual_evidence_source,completion_status
latest_live_01,latest_live_01-SEM0078-000001840380,1840380,1864140,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0007_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0079-000001864220,1864220,1885530,主播在瑜伽球上进行演示，并用手指指向特定部位。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0032-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0080-000001886250,1886250,1901970,主播在瑜伽球上进行演示，并用手指指向特定部位。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0032-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0081-000001902270,1902270,1925430,主播在瑜伽球上进行演示，并用手指指向特定部位。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0032-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0082-000001925470,1925470,1938190,主播坐着，用手指指向自己，并做出手势进行讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0033-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0083-000001938590,1938590,1954030,主播坐着，用手指指向自己，并做出手势进行讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0033-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0084-000001954110,1954110,1964550,主播坐着，用手指指向自己，并做出手势进行讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0033-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0085-000001975010,1975010,1992170,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0034-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0086-000001992590,1992590,2007150,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0034-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0087-000002007470,2007470,2025610,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0034-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0088-000002025890,2025890,2049610,双手交替做上提、展开、收拢等手势；配合讲解模拟肠道位置与脏腑下垂状态；身体轻微前倾后坐，节奏性摆动,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0034-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0089-000002049690,2049690,2067410,"gesturing with hand, pointing finger",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0035-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0090-000002068130,2068130,2081010,"gesturing with hand, pointing finger",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0035-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0091-000002081690,2081690,2104650,"gesturing with hand, pointing finger",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0035-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0092-000002104970,2104970,2130660,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0008_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0093-000002133530,2133530,2158470,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0008_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0094-000002159590,2159590,2199750,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0037-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0095-000002200790,2200790,2231550,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0037-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0096-000002231810,2231810,2250290,站立，双手在腹部前方做指示动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0097-000002251360,2251360,2278480,站立，双手在腹部前方做指示动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0038-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0098-000002279680,2279680,2293240,demonstrating pelvic floor engagement with hand gestures and upper body movement; mouth open mid-speech; eyes closed briefly then opened,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0039-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0099-000002294520,2294520,2326090,demonstrating pelvic floor engagement with hand gestures and upper body movement; mouth open mid-speech; eyes closed briefly then opened,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0039-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0100-000002326570,2326570,2355520,讲解动作要领，用手指点按演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0101-000002356400,2356400,2380440,讲解动作要领，用手指点按演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0102-000002380850,2380850,2391290,讲解动作要领，用手指点按演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0103-000002391330,2391330,2407650,讲解动作要领，用手指点按演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0040-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0104-000002407810,2407810,2432180,holding a white ball and demonstrating movements,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0009_qwen-vl-max.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0105-000002432700,2432700,2448120,holding a white ball and demonstrating movements,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0009_qwen-vl-max.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0106-000002448440,2448440,2488470,主播正在用手势辅助讲解，指向下方和前方。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0107-000002488630,2488630,2515620,主播正在用手势辅助讲解，指向下方和前方。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0042-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0108-000002515940,2515940,2564030,手持椰子油瓶，演示涂抹动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0109-000002564400,2564400,2588560,手持椰子油瓶，演示涂抹动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0043-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0110-000002588840,2588840,2613770,主播手持粉色按摩球，进行讲解和演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0111-000002614050,2614050,2631450,主播手持粉色按摩球，进行讲解和演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0112-000002631650,2631650,2647850,主播手持粉色按摩球，进行讲解和演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0044-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0113-000002648220,2648220,2667780,手持粉色健身球，演示握持与轻压动作；期间将球置于膝上，双手交替轻拍球面；最后双手合拢于胸前做总结手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0045-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0114-000002667860,2667860,2691430,手持粉色健身球，演示握持与轻压动作；期间将球置于膝上，双手交替轻拍球面；最后双手合拢于胸前做总结手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0045-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0115-000002691830,2691830,2728670,手势表达,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0010_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0116-000002729150,2729150,2740720,手势表达,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0010_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0117-000002740960,2740960,2756920,手势表达,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0010_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_01,latest_live_01-SEM0118-000002757160,2757160,2763080,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_01,latest_live_01-SEM0119-000002763320,2763320,2780690,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_01/latest_live_01-ACTQW0047-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
