priority_rank,priority_score,session_id,review_item_id,related_event_id,related_comment_id,start_ms,timecode,risk_type,review_reason,evidence_refs,current_ai_status,suggested_review_action,completion_status
95,70,latest_live_01,RISK-00867,latest_live_01-SEM0082-000001925470,latest_live_01-COM00177,1920000,00:32:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
96,70,latest_live_01,RISK-00084,latest_live_01-SEM0086-000001992590,latest_live_01-COM00133,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
97,70,latest_live_01,RISK-00096,latest_live_01-SEM0086-000001992590,latest_live_01-COM00158,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
98,70,latest_live_01,RISK-00102,latest_live_01-SEM0086-000001992590,latest_live_01-COM00165,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
99,70,latest_live_01,RISK-00111,latest_live_01-SEM0086-000001992590,latest_live_01-COM00176,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
100,70,latest_live_01,RISK-00114,latest_live_01-SEM0086-000001992590,latest_live_01-COM00180,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
101,70,latest_live_01,RISK-00115,latest_live_01-SEM0086-000001992590,latest_live_01-COM00182,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
102,70,latest_live_01,RISK-00180,latest_live_01-SEM0086-000001992590,latest_live_01-COM00275,1980000,00:33:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
103,70,latest_live_01,RISK-00840,latest_live_01-SEM0086-000001992590,latest_live_01-COM00133,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
104,70,latest_live_01,RISK-00851,latest_live_01-SEM0086-000001992590,latest_live_01-COM00158,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
105,70,latest_live_01,RISK-00857,latest_live_01-SEM0086-000001992590,latest_live_01-COM00165,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
106,70,latest_live_01,RISK-00866,latest_live_01-SEM0086-000001992590,latest_live_01-COM00176,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
107,70,latest_live_01,RISK-00869,latest_live_01-SEM0086-000001992590,latest_live_01-COM00180,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
108,70,latest_live_01,RISK-00870,latest_live_01-SEM0086-000001992590,latest_live_01-COM00182,1980000,00:33:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
109,70,latest_live_01,RISK-00090,latest_live_01-SEM0089-000002049690,latest_live_01-COM00145,2040000,00:34:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
110,70,latest_live_01,RISK-00129,latest_live_01-SEM0089-000002049690,latest_live_01-COM00200,2040000,00:34:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
111,70,latest_live_01,RISK-00845,latest_live_01-SEM0089-000002049690,latest_live_01-COM00145,2040000,00:34:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
112,70,latest_live_01,RISK-00037,latest_live_01-SEM0095-000002200790,latest_live_01-COM00060,2160000,00:36:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
113,70,latest_live_01,RISK-00051,latest_live_01-SEM0095-000002200790,latest_live_01-COM00083,2160000,00:36:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
114,70,latest_live_01,RISK-00164,latest_live_01-SEM0095-000002200790,latest_live_01-COM00253,2160000,00:36:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
115,70,latest_live_01,RISK-00793,latest_live_01-SEM0095-000002200790,latest_live_01-COM00060,2160000,00:36:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
116,70,latest_live_01,RISK-00807,latest_live_01-SEM0095-000002200790,latest_live_01-COM00083,2160000,00:36:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
117,70,latest_live_01,RISK-00049,latest_live_01-SEM0099-000002294520,latest_live_01-COM00081,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
118,70,latest_live_01,RISK-00098,latest_live_01-SEM0099-000002294520,latest_live_01-COM00160,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
119,70,latest_live_01,RISK-00126,latest_live_01-SEM0099-000002294520,latest_live_01-COM00195,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
120,70,latest_live_01,RISK-00127,latest_live_01-SEM0099-000002294520,latest_live_01-COM00197,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
121,70,latest_live_01,RISK-00136,latest_live_01-SEM0099-000002294520,latest_live_01-COM00208,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
122,70,latest_live_01,RISK-00141,latest_live_01-SEM0099-000002294520,latest_live_01-COM00215,2280000,00:38:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
123,70,latest_live_01,RISK-00805,latest_live_01-SEM0099-000002294520,latest_live_01-COM00081,2280000,00:38:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
124,70,latest_live_01,RISK-00853,latest_live_01-SEM0099-000002294520,latest_live_01-COM00160,2280000,00:38:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
125,70,latest_live_01,RISK-00053,latest_live_01-SEM0101-000002356400,latest_live_01-COM00085,2340000,00:39:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
126,70,latest_live_01,RISK-00097,latest_live_01-SEM0101-000002356400,latest_live_01-COM00159,2340000,00:39:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
127,70,latest_live_01,RISK-00143,latest_live_01-SEM0101-000002356400,latest_live_01-COM00217,2340000,00:39:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
128,70,latest_live_01,RISK-00809,latest_live_01-SEM0101-000002356400,latest_live_01-COM00085,2340000,00:39:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
129,70,latest_live_01,RISK-00852,latest_live_01-SEM0101-000002356400,latest_live_01-COM00159,2340000,00:39:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
130,70,latest_live_01,RISK-00039,latest_live_01-SEM0104-000002407810,latest_live_01-COM00065,2400000,00:40:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
131,70,latest_live_01,RISK-00070,latest_live_01-SEM0104-000002407810,latest_live_01-COM00109,2400000,00:40:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
132,70,latest_live_01,RISK-00121,latest_live_01-SEM0104-000002407810,latest_live_01-COM00189,2400000,00:40:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
133,70,latest_live_01,RISK-00145,latest_live_01-SEM0104-000002407810,latest_live_01-COM00221,2400000,00:40:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
134,70,latest_live_01,RISK-00153,latest_live_01-SEM0104-000002407810,latest_live_01-COM00236,2400000,00:40:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
135,70,latest_live_01,RISK-00795,latest_live_01-SEM0104-000002407810,latest_live_01-COM00065,2400000,00:40:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
136,70,latest_live_01,RISK-00826,latest_live_01-SEM0104-000002407810,latest_live_01-COM00109,2400000,00:40:00,comment_reply_causality_not_confirmed,true_source_limit_requires_human_review,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_review_original_video_comment_and_host_speech,pending_human_review
137,70,latest_live_01,RISK-00079,latest_live_01-SEM0109-000002564400,latest_live_01-COM00127,2520000,00:42:00,comment_reply_low_confidence,direct_reply_not_confirmed_or_comment_risk_present,temporal_proximity_only_not_enough_for_direct_reply,requires_human_review,manual_takeover_or_safe_generic_answer,pending_human_review
