bridge_id,field_type,lesson_id,source_type,source_quote,timecode,bridge_note,review_flag
B00163,直播讲解可用知识点,L0010,knowledge,你们也可以给自己准备一些,00:03:16.920,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00164,直播讲解可用知识点,L0010,knowledge,我们需要准备的这些内容过后,00:03:35.160,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00165,直播讲解可用知识点,L0011,knowledge,就會提升我們在心愛的過程當中的,00:06:15.490,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00166,直播讲解可用知识点,L0013,knowledge,它适合在什么情境下呢,00:00:02.230,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00167,直播讲解可用知识点,L0013,knowledge,这个时候也很适合女尚未,00:00:19.630,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00168,直播讲解可用知识点,L0013,knowledge,不太适合女尚未以外呢,00:01:00.030,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00169,直播讲解可用知识点,L0013,knowledge,身体还没有完全准备好,00:01:08.630,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00170,直播讲解可用知识点,L0013,knowledge,因为这个里面它有个核心成分,00:02:42.530,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00171,直播讲解可用知识点,L0013,knowledge,提升自己感受的节目,00:04:10.330,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00172,直播讲解可用知识点,L0014,knowledge,策务室比较适合什么样子的情况 什么内心,00:00:04.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00173,直播讲解可用知识点,L0014,knowledge,策务室首先比较适合可能我们的体力不是很好的时候,00:00:08.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00174,直播讲解可用知识点,L0014,knowledge,可是可以适合策务室,00:01:11.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00175,直播讲解可用知识点,L0014,knowledge,但是大部分的人其实都是适合的,00:02:10.340,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00176,直播讲解可用知识点,L0014,knowledge,我们就需要呼吸的配合,00:04:15.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00177,直播讲解可用知识点,L0014,knowledge,所以这个叫做少视呼吸心爱法,00:04:18.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00178,直播讲解可用知识点,L0014,knowledge,可以配合呼吸吸气,00:04:23.640,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00179,直播讲解可用知识点,L0014,knowledge,所以我们平时的呼吸啊,00:04:42.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00180,直播讲解可用知识点,L0014,knowledge,可以来到我们私密瑜伽的课程当中,00:04:48.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00181,直播讲解可用知识点,L0014,knowledge,如何把呼吸带到甚至系统,00:04:51.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00182,直播讲解可用知识点,L0014,knowledge,怎么通过呼吸调动,00:04:53.940,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00183,直播讲解可用知识点,L0014,knowledge,啊 配合我们的呼吸吸气,00:05:09.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00184,直播讲解可用知识点,L0014,knowledge,我们可以用这样的扫式呼吸,00:05:49.950,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00185,直播讲解可用知识点,L0014,knowledge,那除了可以用扫式呼吸以外,00:05:54.150,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00186,直播讲解可用知识点,L0014,knowledge,我们也可以配合呼吸,00:09:21.780,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00187,直播讲解可用知识点,L0015,knowledge,可以增加你們之間情緒的一些方法,00:09:46.090,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00188,直播讲解可用知识点,L0016,knowledge,我們怎麼樣是通過季橋來提升兩性關係,00:00:22.180,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00189,直播讲解可用知识点,L0016,knowledge,提升我們自身的愉悅度,00:00:25.300,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00190,直播讲解可用知识点,L0016,knowledge,怎麼通過體位來提升自己,00:01:02.620,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00191,直播讲解可用知识点,L0016,knowledge,那有可能是我們的方法不對,00:03:28.340,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00192,直播讲解可用知识点,L0016,knowledge,我學了很多的技巧,00:04:30.060,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00193,直播讲解可用知识点,L0016,knowledge,可能配合束縛的一些技巧,00:05:35.940,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00194,直播讲解可用知识点,L0016,knowledge,在防世養生當中的體位技巧,00:06:37.500,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00195,直播讲解可用知识点,L0016,knowledge,我們也會用到這樣的方法,00:07:29.700,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00196,直播讲解可用知识点,L0016,knowledge,我需要學習這個體位技巧嗎,00:07:36.900,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00197,直播讲解可用知识点,L0016,knowledge,一個非常好的方法,00:07:57.060,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00198,直播讲解可用知识点,L0016,knowledge,如果你是想要提升自己的愉悅感的,00:08:17.340,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00199,直播讲解可用知识点,L0016,knowledge,想提升和伴侶之間的感受,00:08:23.860,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00200,直播讲解可用知识点,L0016,knowledge,或者我們想要掌握更多的技巧的,00:08:25.780,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00201,直播讲解可用知识点,L0017,knowledge,所以我會跟大家去分享我們九種內心的女性的體位技巧,00:00:07.020,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00202,直播讲解可用知识点,L0018,knowledge,接下来我们就要开始做一些准备工作了,00:00:04.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00203,直播讲解可用知识点,L0018,knowledge,我们的准备工作首先第一个肯定是场景的布置,00:00:07.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00204,直播讲解可用知识点,L0018,knowledge,那你需要在这个地方进行一个这样的场地的准备,00:00:43.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00205,直播讲解可用知识点,L0018,knowledge,除了场地的准备以外,00:00:48.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00206,直播讲解可用知识点,L0018,knowledge,其实我们自己的着装的准备也非常的重要,00:00:50.140,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00207,直播讲解可用知识点,L0018,knowledge,那你穿的衣服也要比较适合我们在这样的一个场景下去使用,00:00:56.140,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00208,直播讲解可用知识点,L0018,knowledge,或者我们选择一些很适合自己的情绪服饰,00:01:08.540,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00209,直播讲解可用知识点,L0018,knowledge,这些都是可以在体位的时候增加的视觉冲击的一个非常好的这样一个方法,00:01:12.240,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00210,直播讲解可用知识点,L0018,knowledge,怎么选择适合自己的情绪衣服呢,00:01:26.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00211,直播讲解可用知识点,L0018,knowledge,我们会在情绪女王的课程当中教大家,00:01:28.140,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00212,直播讲解可用知识点,L0018,knowledge,次总期因为内型的女生应该选择什么是自己的适合的衣服,00:01:30.840,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00213,直播讲解可用知识点,L0018,knowledge,那我们除了服装场景的准备以外呢,00:01:35.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00214,直播讲解可用知识点,L0018,knowledge,我们还可以给自己准备一些枕头,00:01:37.740,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
B00215,直播讲解可用知识点,L0018,knowledge,我们在一些动作的时候,00:02:05.040,可迁移字段候选；不是最终直播话术，需人工复核后再入库,needs_human_review
