lesson_id,source_path,file_name,extension,file_type,duration,duration_seconds,size_bytes,size_mb,last_write_time,has_transcript,transcript_source,process_status,notes,audio_codec,video_codec,width,height
L0100,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第一节课：荷花摇摆盆腔循环练习.mp4,第一节课：荷花摇摆盆腔循环练习.mp4,.mp4,video,00:26:12.267,1572.267,2383278706,2272.87,2025-09-02 15:52:49,false,,pending_asr,,aac,h264,1920,1080
L0101,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第七节课：单侧收胯骨盆闭合.mp4,第七节课：单侧收胯骨盆闭合.mp4,.mp4,video,00:17:50.267,1070.267,1618864635,1543.87,2025-09-03 11:55:29,false,,pending_asr,,aac,h264,1920,1080
L0102,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第三节课：蝴蝶开合闭合练习.mp4,第三节课：蝴蝶开合闭合练习.mp4,.mp4,video,00:18:15.767,1095.767,1658805807,1581.96,2025-09-02 17:19:46,false,,pending_asr,,aac,h264,1920,1080
L0103,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第二节课：三维呼吸脏腑练习.mp4,第二节课：三维呼吸脏腑练习.mp4,.mp4,video,00:30:36.800,1836.8,2782250542,2653.36,2025-09-03 15:26:19,false,,pending_asr,,aac,h264,1920,1080
L0104,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第五节课：古法提肛握力练习.mp4,第五节课：古法提肛握力练习.mp4,.mp4,video,00:10:35.167,635.167,961151977,916.63,2025-09-03 16:09:05,false,,pending_asr,,aac,h264,1920,1080
L0105,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第六节课：静态臀桥耐力训练.mp4,第六节课：静态臀桥耐力训练.mp4,.mp4,video,00:13:43.900,823.9,1245966467,1188.25,2025-09-03 11:12:43,false,,pending_asr,,aac,h264,1920,1080
L0106,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\第四节课：桥式盆底肌收紧练习.mp4,第四节课：桥式盆底肌收紧练习.mp4,.mp4,video,00:14:13.967,853.967,1292825707,1232.93,2025-09-02 18:02:57,false,,pending_asr,,aac,h264,1920,1080
L0107,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\横版\跟练纯净版.mp4,跟练纯净版.mp4,.mp4,video,00:48:51.233,2931.233,4440669428,4234.95,2025-09-03 15:54:18,false,,pending_asr,,aac,h264,1920,1080
L0108,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第一课-荷花摇摆_1.mp4,第一课-荷花摇摆_1.mp4,.mp4,video,00:26:30.533,1590.533,1078458963,1028.5,2025-09-03 14:45:45,false,,pending_asr,,aac,h264,1080,1920
L0109,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第七节-单侧收胯骨盆的闭合.mp4,第七节-单侧收胯骨盆的闭合.mp4,.mp4,video,00:18:14.867,1094.867,995521008,949.4,2025-09-03 16:03:28,false,,pending_asr,,aac,h264,1080,1920
L0110,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第三课-蝴蝶开合.mp4,第三课-蝴蝶开合.mp4,.mp4,video,00:18:25.633,1105.633,994104415,948.05,2025-09-03 15:31:05,false,,pending_asr,,aac,h264,1080,1920
L0111,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第二课-三维呼吸.mp4,第二课-三维呼吸.mp4,.mp4,video,00:30:50.900,1850.9,1049111355,1000.51,2025-09-03 15:07:36,false,,pending_asr,,aac,h264,1080,1920
L0112,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第五课-古法提肛.mp4,第五课-古法提肛.mp4,.mp4,video,00:10:46.267,646.267,980472348,935.05,2025-09-03 15:39:12,false,,pending_asr,,aac,h264,1080,1920
L0113,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第六课-静态臀桥.mp4,第六课-静态臀桥.mp4,.mp4,video,00:13:27.233,807.233,990565557,944.68,2025-09-03 15:57:23,false,,pending_asr,,aac,h264,1080,1920
L0114,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第四课-桥式盆底肌收紧.mp4,第四课-桥式盆底肌收紧.mp4,.mp4,video,00:14:23.800,863.8,903069236,861.23,2025-09-03 15:34:58,false,,pending_asr,,aac,h264,1080,1920
L0115,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\纯净跟练版.mp4,纯净跟练版.mp4,.mp4,video,00:50:21.733,3021.733,1078294594,1028.34,2025-09-04 11:26:26,false,,pending_asr,,aac,h264,1080,1920
L0116,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\课程介绍.mp4,课程介绍.mp4,.mp4,video,00:05:37.467,337.467,510637971,486.98,2025-09-03 14:17:28,false,,pending_asr,,aac,h264,1080,1920
L0117,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第一课-荷花摇摆.mp4,第一课-荷花摇摆.mp4,.mp4,video,00:26:30.533,1590.533,2418761817,2306.71,2025-09-03 14:36:43,false,,pending_asr,,aac,h264,1080,1920
L0118,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第七节-单侧收胯骨盆的闭合.mp4,第七节-单侧收胯骨盆的闭合.mp4,.mp4,video,00:18:14.867,1094.867,1663292159,1586.24,2025-09-03 15:57:17,false,,pending_asr,,aac,h264,1080,1920
L0119,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第三课-蝴蝶开合.mp4,第三课-蝴蝶开合.mp4,.mp4,video,00:18:25.633,1105.633,1680780311,1602.92,2025-09-03 15:12:32,false,,pending_asr,,aac,h264,1080,1920
L0120,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第二课-三维呼吸.mp4,第二课-三维呼吸.mp4,.mp4,video,00:30:50.900,1850.9,2816350385,2685.88,2025-09-03 14:54:41,false,,pending_asr,,aac,h264,1080,1920
L0121,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第五课-古法提肛.mp4,第五课-古法提肛.mp4,.mp4,video,00:10:46.267,646.267,980472348,935.05,2025-09-03 15:39:12,false,,pending_asr,,aac,h264,1080,1920
L0122,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第六课-静态臀桥.mp4,第六课-静态臀桥.mp4,.mp4,video,00:13:27.233,807.233,1225865940,1169.08,2025-09-03 15:45:51,false,,pending_asr,,aac,h264,1080,1920
L0123,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第四课-桥式盆底肌收紧.mp4,第四课-桥式盆底肌收紧.mp4,.mp4,video,00:14:23.800,863.8,1312597647,1251.79,2025-09-03 15:30:46,false,,pending_asr,,aac,h264,1080,1920
L0124,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\纯净跟练版.mp4,纯净跟练版.mp4,.mp4,video,00:50:21.733,3021.733,4601357609,4388.2,2025-09-04 11:10:15,false,,pending_asr,,aac,h264,1080,1920
L0125,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\课程介绍.mp4,课程介绍.mp4,.mp4,video,00:05:37.467,337.467,510637971,486.98,2025-09-03 14:17:28,false,,pending_asr,,aac,h264,1080,1920
L0126,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3277.MP4,C3277.MP4,.mp4,video,00:05:47.040,347.04,2449780779,2336.29,2025-03-18 12:07:46,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0127,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3279.MP4,C3279.MP4,.mp4,video,00:17:17.760,1037.76,7281987411,6944.64,2025-03-18 12:49:04,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0128,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3280.MP4,C3280.MP4,.mp4,video,00:09:23.520,563.52,3959837555,3776.4,2025-03-18 13:01:18,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0129,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3281.MP4,C3281.MP4,.mp4,video,00:05:33.120,333.12,2349110620,2240.29,2025-03-18 13:15:33,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0130,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3282.MP4,C3282.MP4,.mp4,video,00:14:02.400,842.4,5805490696,5536.55,2025-03-18 13:36:00,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0131,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3283.MP4,C3283.MP4,.mp4,video,00:11:42.240,702.24,4832339127,4608.48,2025-03-18 13:48:34,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0132,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3284.MP4,C3284.MP4,.mp4,video,00:02:38.400,158.4,1107509961,1056.2,2025-03-18 14:00:09,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0133,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3285.MP4,C3285.MP4,.mp4,video,00:09:12.000,552.0,3825614115,3648.39,2025-03-18 14:23:43,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0134,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3286.MP4,C3286.MP4,.mp4,video,00:07:26.880,446.88,3087364532,2944.34,2025-03-18 14:31:33,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0135,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3288.MP4,C3288.MP4,.mp4,video,00:03:31.680,211.68,1476635135,1408.23,2025-03-18 14:44:27,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0136,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3289.MP4,C3289.MP4,.mp4,video,00:06:12.000,372.0,2584010883,2464.3,2025-03-18 14:52:24,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0137,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3290.MP4,C3290.MP4,.mp4,video,00:05:13.440,313.44,2181328704,2080.28,2025-03-18 15:01:30,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0138,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3291.MP4,C3291.MP4,.mp4,video,00:03:07.200,187.2,1308850833,1248.22,2025-03-18 15:18:10,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0139,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3292.MP4,C3292.MP4,.mp4,video,00:03:08.640,188.64,1308851549,1248.22,2025-03-18 15:22:43,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0140,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3293.MP4,C3293.MP4,.mp4,video,00:05:20.160,320.16,2248440859,2144.28,2025-03-18 15:29:00,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0141,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3295.MP4,C3295.MP4,.mp4,video,00:03:24.960,204.96,1443077371,1376.23,2025-03-18 15:47:13,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0142,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3296.MP4,C3296.MP4,.mp4,video,00:10:46.560,646.56,4463211416,4256.45,2025-03-18 15:58:56,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0143,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3297.MP4,C3297.MP4,.mp4,video,00:03:39.840,219.84,1543748043,1472.23,2025-03-18 16:14:57,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0144,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3298.MP4,C3298.MP4,.mp4,video,00:10:01.920,601.92,4194737619,4000.41,2025-03-18 16:27:41,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0145,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3299.MP4,C3299.MP4,.mp4,video,00:05:14.880,314.88,2181329416,2080.28,2025-03-18 16:33:19,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0146,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0989.MP4,C0989.MP4,.mp4,video,00:15:56.640,956.64,6711651089,6400.73,2021-02-21 08:11:30,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0147,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0990.MP4,C0990.MP4,.mp4,video,00:09:15.360,555.36,3892855797,3712.52,2021-02-21 08:23:41,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0148,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0991.MP4,C0991.MP4,.mp4,video,00:05:17.760,317.76,2248570896,2144.4,2021-02-21 08:37:58,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0149,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0992.MP4,C0992.MP4,.mp4,video,00:13:55.200,835.2,5872726996,5600.67,2021-02-21 08:58:25,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0150,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0993.MP4,C0993.MP4,.mp4,video,00:11:36.000,696.0,4899575968,4672.6,2021-02-21 09:10:59,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0151,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0994.MP4,C0994.MP4,.mp4,video,00:02:25.920,145.92,1040526179,992.32,2021-02-21 09:22:34,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0152,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0995.MP4,C0995.MP4,.mp4,video,00:09:00.000,540.0,3792184964,3616.51,2021-02-21 09:46:11,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0153,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0996.MP4,C0996.MP4,.mp4,video,00:07:16.320,436.32,3087490484,2944.46,2021-02-21 09:53:54,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0154,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0997.MP4,C0997.MP4,.mp4,video,00:03:16.320,196.32,1376095450,1312.35,2021-02-21 10:06:54,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0155,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0998.MP4,C0998.MP4,.mp4,video,00:06:09.600,369.6,2617695352,2496.43,2021-02-21 10:14:49,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0156,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0999.MP4,C0999.MP4,.mp4,video,00:05:03.360,303.36,2147900460,2048.4,2021-02-21 10:23:53,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0157,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1000.MP4,C1000.MP4,.mp4,video,00:02:52.800,172.8,1241866058,1184.34,2021-02-21 10:40:35,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0158,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1001.MP4,C1001.MP4,.mp4,video,00:03:05.760,185.76,1308981350,1248.34,2021-02-21 10:45:08,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0159,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1002.MP4,C1002.MP4,.mp4,video,00:05:12.000,312.0,2215013608,2112.4,2021-02-21 10:51:21,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0160,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1003.MP4,C1003.MP4,.mp4,video,00:03:22.080,202.08,1443207172,1376.35,2021-02-21 11:09:38,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0161,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1004.MP4,C1004.MP4,.mp4,video,00:10:43.200,643.2,4530449716,4320.57,2021-02-21 11:21:20,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0162,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1005.MP4,C1005.MP4,.mp4,video,00:03:31.200,211.2,1510320556,1440.35,2021-02-21 11:37:19,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0163,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1006.MP4,C1006.MP4,.mp4,video,00:09:47.520,587.52,4127752844,3936.53,2021-02-21 11:49:58,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0164,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1007.MP4,C1007.MP4,.mp4,video,00:05:06.240,306.24,2147901888,2048.4,2021-02-21 11:55:43,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0165,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0083.MP4,C0083.MP4,.mp4,video,00:05:46.850,346.85,2483366818,2368.32,2025-08-28 20:23:58,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0166,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0085.MP4,C0085.MP4,.mp4,video,00:17:18.040,1038.04,7416299222,7072.73,2025-08-28 21:05:17,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0167,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0086.MP4,C0086.MP4,.mp4,video,00:09:23.565,563.565,4026997990,3840.44,2025-08-28 21:17:30,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0168,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0087.MP4,C0087.MP4,.mp4,video,00:05:32.835,332.835,2382695369,2272.32,2025-08-28 21:31:46,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0169,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0088.MP4,C0088.MP4,.mp4,video,00:14:02.345,842.345,6006893434,5728.62,2025-08-28 21:52:13,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0170,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0089.MP4,C0089.MP4,.mp4,video,00:11:43.205,703.205,5033729838,4800.54,2025-08-28 22:04:48,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0171,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0090.MP4,C0090.MP4,.mp4,video,00:02:38.160,158.16,1141078775,1088.22,2025-08-28 22:16:21,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0172,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0091.MP4,C0091.MP4,.mp4,video,00:09:12.055,552.055,3959882366,3776.44,2025-08-28 22:39:56,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0173,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0092.MP4,C0092.MP4,.mp4,video,00:07:26.950,446.95,3188068690,3040.38,2025-08-28 22:47:46,false,,pending_asr,,pcm_s16be,h264,1920,1080
L0174,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0093.MP4,C0093.MP4,.mp4,video,00:03:31.715,211.715,1510208910,1440.25,2025-08-28 23:00:40,false,,pending_asr,,pcm_s16be,h264,1920,1080
