session_id,semantic_event_id,start_ms,end_ms,duration_ms,event_type,live_stage,utterance_function,source_audio_segment_ids,source_visual_window_ids,source_comment_ids,trigger_source,text_summary_clean,semantic_confidence,course_alignment_status,reply_relation_status,action_observation_status,prosody_status,completion_status
latest_live_01,latest_live_01-SEM0042-000000964710,964710,993280,28570,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000195;latest_live_01-A000196;latest_live_01-A000197;latest_live_01-A000198;latest_live_01-A000199,,,asr_host_speech,好，来，准备好，跟着音乐的节奏一起来。 月经期间量太大的就不要练习啊！ 双脚打开，好，来，屈髋、屈膝，左右，盆底肌带动，左右摆起来，左右。 如果月经期间量太大的就不要动，提前练习会更好。 来，换动作，收紧上提，收放。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0043-000001021240,1021240,1091360,70120,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000201;latest_live_01-A000202;latest_live_01-A000203,,,asr_host_speech,来，左前右后，往左推，往前收，往右推，往后拉，往左推，往前收，往右推，往后拉，往左推，往前收，右后，来，转圈，盆底肌，收放，收放。 收放、收放、收放、收放、收放、收放，来，单侧收紧上提，单侧收紧上提。 单侧收紧上提，单侧收紧上提，回到中间，左右摆胯，盆底肌带动起来，左右左右，准备换动作，右边收紧上提。,0.927,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0044-000001092560,1092560,1179130,86570,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000204;latest_live_01-A000205;latest_live_01-A000206;latest_live_01-A000207;latest_live_01-A000208,,,asr_host_speech,盆底收紧上齐，来，收放收放收收收放收放收放收放好，回到中间，左右摆块，准备一下，甩电臀，甩甩甩甩甩甩甩。 甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩甩，来，左边右边打开少女蹲下，左右，摆起来，向上吸提，向下，打开，左右少女蹲动起来。 向上吸气，向下打开，少女蹲摆起来。 来，吸气下开，吸气下开，吸气下开，吸气下开。 好，回到中间，对你的少女蹲是练我们的内收肌的力量。,0.86,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0045-000001179440,1179440,1214080,34640,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000209;latest_live_01-A000210;latest_live_01-A000211;latest_live_01-A000212,,,asr_host_speech,和我们整个盘底收紧的力量，放松放松啊，最后再来一组收放，用盘底基，收放收放收放收放收放收放收放。 放，收，放，收，放，ok，休息一下。 怎么样？ 啊，跳完过后有没有一种热血沸腾的感觉？,0.95,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_01,latest_live_01-SEM0046-000001214480,1214480,1231550,17070,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_01-A000213;latest_live_01-A000214;latest_live_01-A000215;latest_live_01-A000216;latest_live_01-A000217,,latest_live_01-COM00012,asr_host_speech,有没有一种心里有一些燃烧的感觉？ 有没有发现肚子开始变热了，整个身体开始微微出汗了，小脸红扑扑的，整个人的发动机都好像被点燃了一样的。 所以这就是这个回春功的。 个什么呢？ 奥妙就是这个回春功的奥妙。,0.908,no_course_match,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,partial
latest_live_01,latest_live_01-SEM0047-000001231830,1231830,1258020,26190,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000218;latest_live_01-A000219;latest_live_01-A000220;latest_live_01-A000221,,,asr_host_speech,就是如果你想让你小脸红扑扑的，想让你身体很畅通，想让你的骨盆这个地方很灵活，想让你的盆底很有力量，你们就每天跳这么3分钟的时间，就 ok 了啊。 老师，有回放吗？ 宝贝们，我们在这里的直播没有回放，我们的内部直播有回放。 然后呢，大家可以，如果想要跟着老师学习的姐妹们可以关注关注啊。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0048-000001258620,1258620,1274060,15440,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000222;latest_live_01-A000223;latest_live_01-A000224;latest_live_01-A000225,,,asr_host_speech,老师，收放是怎么收？ 收的时候是盆底肌，你看。 盆底肌，收放收放收，我腰部没有用力，腹部没有用力，ok，我们收的是什么盆底肌？ 如果你看，如果我是用腰。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0049-000001274580,1274580,1292320,17740,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000226;latest_live_01-A000227;latest_live_01-A000228;latest_live_01-A000229,,,asr_host_speech,腰就是这样了，如果有用肚子呢，就是收收，你看这里是顶出去的。 如果我收肚子，这里是不是就顶出去的？ no，这是错误的。 我要的是肚子这里收住，我们的盆底肌提起来，盆底肌提起来，所以提的是我们的底部哈。,0.923,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0050-000001292480,1292480,1311320,18840,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000230;latest_live_01-A000231;latest_live_01-A000232;latest_live_01-A000233,,,asr_host_speech,但是如果刚开始不会收的姐妹们，没关系，我待会会教你们怎么零基础慢慢找。 因为刚刚的节奏比较快，所以没办法讲细节。 接下来我就会给你们去讲细节了啊。 记住姐妹们，屁股不要夹，不要夹臀部，我们只收的是盆底肌前侧。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0051-000001311880,1311880,1327880,16000,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000234;latest_live_01-A000235;latest_live_01-A000236;latest_live_01-A000237;latest_live_01-A000238,,,asr_host_speech,后面越放松越好。 如果说你经常习惯性的提肛加臀部的人，你会发现越加你前面越宽，越加你的里面越松。 所以不要夹屁股，不要提肛门， ok？ 我们练的是什么？ 盆底肌。,0.93,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0052-000001328200,1328200,1362370,34170,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_01-A000239;latest_live_01-A000240;latest_live_01-A000241;latest_live_01-A000242,,,asr_host_speech,刚刚进来的姐妹们，没有关注的可以先关注上，这样每天就可以收到我的开播信息了。 我每天这个时间都会在这里免费的教大家怎么进行科学的、专业的盆底肌训。 训练，如果你是零基础的产后宝妈，或者更年期的女性，或者想让盆底变得更健康，或者是现在你已经有一些什么肚子又大了、骨盆又前倾了、前臂膨出了，或者是说不敢跑、不敢跳、不敢咳嗽、会担心会漏的姐妹们，都可以跟着我一起动起来啊！ 嗯，好，有同学说：“哎，原来我也可以跳舞了！,0.915,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0053-000001362410,1362410,1377960,15550,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000243;latest_live_01-A000244;latest_live_01-A000245;latest_live_01-A000246,,,asr_host_speech,”对，只要你们学会了骨盆的律动过后，你们就自然而然就会跳舞了，因为大部分的舞蹈……其实你看，都是不是都是胯部在活动。 你会扭胯，你就叫跳舞。 你不会扭胯，你就叫广播体操。 明白吗？,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0054-000001378280,1378280,1391120,12840,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000247;latest_live_01-A000248;latest_live_01-A000249;latest_live_01-A000250,,,asr_host_speech,ok，好，跳了一身汗，热了是不是？ 好，来，接下来我会带大家一步一步的学这个动作，好不好？ 好，我会教大家怎么发力，怎么盆底，怎么收紧，ok？ 好，来，我们准备好了吗？,0.948,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0055-000001391240,1391240,1410070,18830,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000251;latest_live_01-A000252;latest_live_01-A000253;latest_live_01-A000254;latest_live_01-A000255,,,asr_host_speech,准备好了，我们666 q 一波，小心心点起来，小赞赞点起来。 接下来兰溪老师要教大家，你们怎么在家里，零基础就可以轻松找到盆底肌的感觉。 因为很多姐妹刚开始练习的时候，比如说我们提，哎，怎么提？ 收，怎么收？ 吸，吸，怎么吸？,0.934,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0056-000001410190,1410190,1427900,17710,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000256;latest_live_01-A000257;latest_live_01-A000258;latest_live_01-A000259;latest_live_01-A000260,,,asr_host_speech,是不是找不到感觉？ 我接下来教你们用一个小工具。 帮你们快速的找到盆底肌的感觉。 来，我们新手可以坐下来练习啊，新手可以坐下来练习，然后你们又，有没有这个？ 你们家里有没有这样的瑜伽球？,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0057-000001428540,1428540,1437620,9080,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_01-A000261;latest_live_01-A000262;latest_live_01-A000263;latest_live_01-A000264,,,asr_host_speech,来，有的 q，有没有的 q，没有。 家里有没有这样的瑜伽球？ 有的 q，有；没有的 q，没有。 我告诉你们怎么用它，好不好？,0.823,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_01,latest_live_01-SEM0058-000001438020,1438020,1463540,25520,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_01-A000265;latest_live_01-A000266;latest_live_01-A000267;latest_live_01-A000268;latest_live_01-A000269,,,asr_host_speech,好，这个这个瑜伽球就是平时我们去呃做普拉提啊、做健身啊或者什么的都会用到的。 但是的话呢，你们要去选择合适的尺寸。 如果说没有的姐妹们，然后呢，太，有个个大的，不要太大的哦。 这个尺寸很重要，一定是什么？ 黄金尺寸就是25厘米，25厘米，因为刚好它可以卡在我们的骨盆上，这是第一个，ok？,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
