session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,action_observation_status,action_confidence,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,prosody_label,volume_change,prosody_status,evidence_ref,completion_status
latest_live_01,latest_live_01-SEM0083-000001938590,1938590,1954030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.01,256,192,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0084-000001954110,1954110,1964550,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.23,240,340,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0085-000001975010,1975010,1992170,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.47,290,305,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0086-000001992590,1992590,2007150,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.64,311.4,297.1,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0087-000002007470,2007470,2025610,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.05,375,365,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0088-000002025890,2025890,2049610,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.1,384,344,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0089-000002049690,2049690,2067410,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.53,190,350,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0090-000002068130,2068130,2081010,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.17,590,580,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0091-000002081690,2081690,2104650,speaking and gesturing,engaged and focused,camera,standing,using hand gestures to emphasize points,none,observed_by_qwen_vl_window,0.98,6.75,570,480,clear_and_enunciated,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0008_qwen-vl-plus.json,passed
latest_live_01,latest_live_01-SEM0092-000002104970,2104970,2130660,speaking and gesturing,engaged and focused,camera,standing,using hand gestures to emphasize points,none,observed_by_qwen_vl_window,0.98,5.53,325,962.5,clear_and_enunciated,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0008_qwen-vl-plus.json,passed
latest_live_01,latest_live_01-SEM0093-000002133530,2133530,2158470,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.19,1362.5,925,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0094-000002159590,2159590,2199750,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,2.62,1270,1250,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0095-000002200790,2200790,2231550,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.37,904,748,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0096-000002231810,2231810,2250290,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.99,335,537.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0097-000002251360,2251360,2278480,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.35,857.5,890,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0098-000002279680,2279680,2293240,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.62,1110,1130,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0099-000002294520,2294520,2326090,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.05,914,794,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0100-000002326570,2326570,2355520,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,3.77,838,918,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0101-000002356400,2356400,2380440,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,4.49,700,582.5,steady_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0102-000002380850,2380850,2391290,holding a white ball and demonstrating movements,neutral to slightly focused,camera,"standing upright, facing forward",using both hands to manipulate the ball in front of the body,no direct interaction with on-screen elements,observed_by_qwen_vl_window,0.97,8.5,262.5,170,calm and instructional tone,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0009_qwen-vl-max.json,passed
latest_live_01,latest_live_01-SEM0103-000002391330,2391330,2407650,holding a white ball and demonstrating movements,neutral to slightly focused,camera,"standing upright, facing forward",using both hands to manipulate the ball in front of the body,no direct interaction with on-screen elements,observed_by_qwen_vl_window,0.97,6.57,160,190,calm and instructional tone,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0009_qwen-vl-max.json,passed
latest_live_01,latest_live_01-SEM0104-000002407810,2407810,2432180,holding a white ball and demonstrating movements,neutral to slightly focused,camera,"standing upright, facing forward",using both hands to manipulate the ball in front of the body,no direct interaction with on-screen elements,observed_by_qwen_vl_window,0.97,6.5,382.5,472.5,calm and instructional tone,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0009_qwen-vl-max.json,passed
latest_live_01,latest_live_01-SEM0105-000002432700,2432700,2448120,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.67,515,465,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0106-000002448440,2448440,2488470,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.91,258.3,231.7,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0107-000002488630,2488630,2515620,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.37,360,400,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0108-000002515940,2515940,2564030,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.9,231.2,237.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0109-000002564400,2564400,2588560,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,5.98,352.5,330,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0110-000002588840,2588840,2613770,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.93,322.5,322.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0111-000002614050,2614050,2631450,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.46,350,330,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0112-000002631650,2631650,2647850,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.56,240,282.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0113-000002648220,2648220,2667780,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.08,192.5,120,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0114-000002667860,2667860,2691430,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.47,232.5,312.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0115-000002691830,2691830,2728670,手势表达,专注,镜头/观众,坐姿端正,双手比划,无,observed_by_qwen_vl_window,0.9,5.58,390,410,平稳,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/api_raw/latest_live_01_vision_0010_qwen-vl-plus.json,passed
latest_live_01,latest_live_01-SEM0116-000002729150,2729150,2740720,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,7.26,322.5,262.5,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
latest_live_01,latest_live_01-SEM0117-000002740960,2740960,2756920,not_observable,not_observable,not_observable,not_observable,not_observable,not_observable,source_limited_unknown,0,6.67,150,150,fast_derived_from_asr_timestamps,not_measured_source_limit,derived_from_asr_timestamps_volume_not_measured,no_qwen_vl_window_overlaps_or_near_event,blocked_source_limit
