lesson_id,file_name,file_type,duration,source_path,status,segments,elapsed_seconds,error
L0146,C0989.MP4,video,00:15:56.640,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0989.MP4,completed,335,68.822,
L0147,C0990.MP4,video,00:09:15.360,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0990.MP4,completed,3,10.705,
L0148,C0991.MP4,video,00:05:17.760,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0991.MP4,completed,1,5.579,
L0149,C0992.MP4,video,00:13:55.200,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0992.MP4,completed,1,14.019,
L0150,C0993.MP4,video,00:11:36.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0993.MP4,completed,1,11.774,
L0151,C0994.MP4,video,00:02:25.920,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0994.MP4,completed,3,4.539,
L0152,C0995.MP4,video,00:09:00.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0995.MP4,completed,1,9.414,
L0153,C0996.MP4,video,00:07:16.320,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0996.MP4,completed,1,8.23,
L0154,C0997.MP4,video,00:03:16.320,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0997.MP4,completed,1,3.492,
L0155,C0998.MP4,video,00:06:09.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0998.MP4,completed,1,6.709,
L0156,C0999.MP4,video,00:05:03.360,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0999.MP4,completed,1,5.299,
L0157,C1000.MP4,video,00:02:52.800,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1000.MP4,completed,1,3.481,
L0158,C1001.MP4,video,00:03:05.760,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1001.MP4,completed,1,3.476,
L0159,C1002.MP4,video,00:05:12.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1002.MP4,completed,1,7.471,
L0160,C1003.MP4,video,00:03:22.080,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1003.MP4,completed,1,3.843,
L0161,C1004.MP4,video,00:10:43.200,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1004.MP4,completed,1,10.46,
L0162,C1005.MP4,video,00:03:31.200,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1005.MP4,completed,1,4.362,
L0163,C1006.MP4,video,00:09:47.520,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1006.MP4,completed,1,10.773,
L0164,C1007.MP4,video,00:05:06.240,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1007.MP4,completed,1,5.789,
L0165,C0083.MP4,video,00:05:46.850,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0083.MP4,completed,160,44.45,
L0166,C0085.MP4,video,00:17:18.040,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0085.MP4,completed,539,138.203,
L0167,C0086.MP4,video,00:09:23.565,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0086.MP4,completed,158,92.11,
L0168,C0087.MP4,video,00:05:32.835,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0087.MP4,completed,167,55.685,
L0169,C0088.MP4,video,00:14:02.345,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0088.MP4,completed,510,99.564,
L0170,C0089.MP4,video,00:11:43.205,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0089.MP4,completed,19,20.686,
L0171,C0090.MP4,video,00:02:38.160,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0090.MP4,completed,75,32.851,
L0172,C0091.MP4,video,00:09:12.055,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0091.MP4,completed,223,63.232,
L0173,C0092.MP4,video,00:07:26.950,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0092.MP4,completed,115,30.409,
L0174,C0093.MP4,video,00:03:31.715,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0093.MP4,completed,117,38.721,
L0175,C0094.MP4,video,00:06:11.875,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0094.MP4,completed,207,51.228,
L0176,C0095.MP4,video,00:05:13.815,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0095.MP4,completed,115,34.677,
L0177,C0096.MP4,video,00:03:05.690,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0096.MP4,completed,104,27.838,
L0178,C0097.MP4,video,00:03:08.690,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0097.MP4,completed,75,21.829,
L0179,C0098.MP4,video,00:05:19.820,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0098.MP4,completed,189,47.465,
L0180,C0099.MP4,video,00:03:25.205,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0099.MP4,completed,118,34.157,
L0181,C0100.MP4,video,00:10:46.650,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0100.MP4,completed,405,104.724,
L0182,C0101.MP4,video,00:03:39.720,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0101.MP4,completed,109,45.517,
L0183,C0102.MP4,video,00:10:02.105,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0102.MP4,completed,326,69.979,
L0184,C0103.MP4,video,00:05:15.315,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0103.MP4,completed,210,39.271,
L0185,C0144.MP4,video,00:16:02.465,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0144.MP4,completed,496,118.929,
L0186,C0145.MP4,video,00:09:17.060,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0145.MP4,completed,224,103.739,
L0187,C0146.MP4,video,00:05:13.315,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0146.MP4,completed,157,47.483,
L0188,C0147.MP4,video,00:14:00.340,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0147.MP4,completed,434,86.742,
L0189,C0148.MP4,video,00:11:40.700,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0148.MP4,completed,139,97.936,
L0190,C0149.MP4,video,00:02:27.150,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0149.MP4,completed,70,31.966,
L0191,C0150.MP4,video,00:08:57.540,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0150.MP4,completed,232,64.58,
L0192,C0151.MP4,video,00:07:10.935,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0151.MP4,completed,140,47.473,
L0193,C0152.MP4,video,00:03:16.700,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0152.MP4,completed,97,30.654,
L0194,C0153.MP4,video,00:06:13.375,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0153.MP4,completed,178,52.557,
L0195,C0154.MP4,video,00:05:10.815,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0154.MP4,completed,198,34.855,
L0196,C0155.MP4,video,00:02:53.175,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0155.MP4,completed,86,24.065,
L0197,C0156.MP4,video,00:03:08.190,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0156.MP4,completed,77,19.191,
L0198,C0157.MP4,video,00:05:22.325,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0157.MP4,completed,123,33.592,
L0199,C0158.MP4,video,00:04:01.745,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0158.MP4,completed,97,35.375,
L0200,C0159.MP4,video,00:10:45.145,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0159.MP4,completed,366,96.046,
L0201,C0160.MP4,video,00:03:39.720,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0160.MP4,completed,93,34.895,
L0202,C0161.MP4,video,00:09:44.085,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0161.MP4,completed,254,63.804,
L0203,C0162.MP4,video,00:05:02.305,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0162.MP4,completed,134,33.417,
L0204,001课程全览.mp4,video,00:05:40.242,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\001课程全览.mp4,completed,159,55.224,
L0205,第一节课：荷花摇摆盆腔循环练习.mp4,video,00:26:12.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第一节课：荷花摇摆盆腔循环练习.mp4,completed,756,230.468,
L0206,第七节课：单侧收胯骨盆闭合.mp4,video,00:17:49.933,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第七节课：单侧收胯骨盆闭合.mp4,completed,599,121.077,
L0207,第三节课：蝴蝶开合闭合练习.mp4,video,00:18:15.483,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第三节课：蝴蝶开合闭合练习.mp4,completed,470,174.089,
L0208,第二节课：三维呼吸脏腑练习.mp4,video,00:30:36.633,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第二节课：三维呼吸脏腑练习.mp4,completed,791,207.289,
L0209,第五节课：古法提肛握力练习.mp4,video,00:10:34.833,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第五节课：古法提肛握力练习.mp4,completed,355,72.155,
L0210,第六节课：静态臀桥耐力训练.mp4,video,00:13:43.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第六节课：静态臀桥耐力训练.mp4,completed,488,123.807,
L0211,第四节课：桥式盆底肌收紧练习.mp4,video,00:14:13.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\第四节课：桥式盆底肌收紧练习.mp4,completed,501,117.024,
L0212,纯净跟练版.mp4,video,00:48:51.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\压缩版\纯净跟练版.mp4,completed,1729,392.765,
L0213,先导片.mp4,video,00:05:40.242,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\先导片.mp4,completed_reused,159,0,
L0214,第一节课：荷花摇摆盆腔循环练习.mp4,video,00:26:12.200,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第一节课：荷花摇摆盆腔循环练习.mp4,completed_reused,756,0,
L0215,第七节课：单侧收胯骨盆闭合.mp4,video,00:17:49.950,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第七节课：单侧收胯骨盆闭合.mp4,completed,594,113.534,
L0216,第三节课：蝴蝶开合闭合练习.mp4,video,00:18:15.541,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第三节课：蝴蝶开合闭合练习.mp4,completed_reused,470,0,
L0217,第二节课：三维呼吸脏腑练习.mp4,video,00:30:36.698,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第二节课：三维呼吸脏腑练习.mp4,completed,1184,214.514,
L0218,第五节课：古法提肛握力练习.mp4,video,00:10:34.850,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第五节课：古法提肛握力练习.mp4,completed,382,87.98,
L0219,第六节课：静态臀桥耐力训练.mp4,video,00:13:43.617,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第六节课：静态臀桥耐力训练.mp4,completed_reused,488,0,
L0220,第四节课：桥式盆底肌收紧练习.mp4,video,00:14:13.900,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\第四节课：桥式盆底肌收紧练习.mp4,completed,489,148.386,
L0221,纯净跟练版.mp4,video,00:48:51.194,\\192.168.10.102\市场营销中心\品牌部\所有课程\199紧致V动力 课程教程\高清版\纯净跟练版.mp4,completed_reused,1729,0,
L0222,一 . 荷花摇摆(柔)-动作示范2.mp4,video,00:12:10.337,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\一 . 荷花摇摆(柔)-动作示范2.mp4,completed_reused,317,0,
L0223,三 . 性感猫式(魅)-动作示范2.mp4,video,00:08:07.782,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\三 . 性感猫式(魅)-动作示范2.mp4,completed_reused,265,0,
L0224,二 . 蝴蝶开合(润)-动作示范2.mp4,video,00:06:53.153,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\二 . 蝴蝶开合(润)-动作示范2.mp4,completed_reused,179,0,
L0225,五 . 蝴蝶飞(悦)-动作示范2.mp4,video,00:07:10.173,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\五 . 蝴蝶飞(悦)-动作示范2.mp4,completed_reused,229,0,
L0226,六 . 莲花冥想(提)-动作示范2.mp4,video,00:09:06.876,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\六 . 莲花冥想(提)-动作示范2.mp4,completed_reused,267,0,
L0227,四 . 三维呼吸(紧)-动作示范2.mp4,video,00:09:53.734,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作示范\四 . 三维呼吸(紧)-动作示范2.mp4,completed_reused,279,0,
L0228,一 . 荷花摇摆(柔)- 动作讲解1.mp4,video,00:04:26.300,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\一 . 荷花摇摆(柔)- 动作讲解1.mp4,completed_reused,130,0,
L0229,三 . 性感猫式(魅)-动作讲解1.mp4,video,00:04:01.800,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\三 . 性感猫式(魅)-动作讲解1.mp4,completed_reused,117,0,
L0230,二 . 蝴蝶开合(润)-动作讲解1.mp4,video,00:02:47.500,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\二 . 蝴蝶开合(润)-动作讲解1.mp4,completed_reused,77,0,
L0231,五 . 蝴蝶飞(悦)-动作讲解1.mp4,video,00:02:40.241,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\五 . 蝴蝶飞(悦)-动作讲解1.mp4,completed_reused,95,0,
L0232,六 . 莲花冥想(提)-动作讲解1.mp4,video,00:02:51.851,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\六 . 莲花冥想(提)-动作讲解1.mp4,completed_reused,115,0,
L0233,四 . 三维呼吸(紧)-动作讲解1.mp4,video,00:02:31.905,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作讲解\四 . 三维呼吸(紧)-动作讲解1.mp4,completed_reused,99,0,
L0234,一 . 荷花摇摆(柔)-动作跟练3.mp4,video,00:11:04.021,\\192.168.10.102\市场营销中心\品牌部\所有课程\398课程成片合集\389课程成片2\398课程成片\动作跟练\一 . 荷花摇摆(柔)-动作跟练3.mp4,completed_reused,364,0,
