lesson_id,file_type,file_name,source_path,expected_size_bytes,actual_size_bytes,expected_last_write_time,actual_last_write_time,exists,size_match,mtime_match,status,error
L0113,video,第六课-静态臀桥.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第六课-静态臀桥.mp4,990565557,990565557,2025-09-03 15:57:23,2025-09-03 15:57:23,true,true,true,ok,
L0114,video,第四课-桥式盆底肌收紧.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\第四课-桥式盆底肌收紧.mp4,903069236,903069236,2025-09-03 15:34:58,2025-09-03 15:34:58,true,true,true,ok,
L0115,video,纯净跟练版.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\纯净跟练版.mp4,1078294594,1078294594,2025-09-04 11:26:26,2025-09-04 11:26:26,true,true,true,ok,
L0116,video,课程介绍.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\压缩版\课程介绍.mp4,510637971,510637971,2025-09-03 14:17:28,2025-09-03 14:17:28,true,true,true,ok,
L0117,video,第一课-荷花摇摆.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第一课-荷花摇摆.mp4,2418761817,2418761817,2025-09-03 14:36:43,2025-09-03 14:36:43,true,true,true,ok,
L0118,video,第七节-单侧收胯骨盆的闭合.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第七节-单侧收胯骨盆的闭合.mp4,1663292159,1663292159,2025-09-03 15:57:17,2025-09-03 15:57:17,true,true,true,ok,
L0119,video,第三课-蝴蝶开合.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第三课-蝴蝶开合.mp4,1680780311,1680780311,2025-09-03 15:12:32,2025-09-03 15:12:32,true,true,true,ok,
L0120,video,第二课-三维呼吸.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第二课-三维呼吸.mp4,2816350385,2816350385,2025-09-03 14:54:41,2025-09-03 14:54:41,true,true,true,ok,
L0121,video,第五课-古法提肛.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第五课-古法提肛.mp4,980472348,980472348,2025-09-03 15:39:12,2025-09-03 15:39:12,true,true,true,ok,
L0122,video,第六课-静态臀桥.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第六课-静态臀桥.mp4,1225865940,1225865940,2025-09-03 15:45:51,2025-09-03 15:45:51,true,true,true,ok,
L0123,video,第四课-桥式盆底肌收紧.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\第四课-桥式盆底肌收紧.mp4,1312597647,1312597647,2025-09-03 15:30:46,2025-09-03 15:30:46,true,true,true,ok,
L0124,video,纯净跟练版.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\纯净跟练版.mp4,4601357609,4601357609,2025-09-04 11:10:15,2025-09-04 11:10:15,true,true,true,ok,
L0125,video,课程介绍.mp4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\成片\竖版\高清版\课程介绍.mp4,510637971,510637971,2025-09-03 14:17:28,2025-09-03 14:17:28,true,true,true,ok,
L0126,video,C3277.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3277.MP4,2449780779,2449780779,2025-03-18 12:07:46,2025-03-18 12:07:46,true,true,true,ok,
L0127,video,C3279.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3279.MP4,7281987411,7281987411,2025-03-18 12:49:04,2025-03-18 12:49:04,true,true,true,ok,
L0128,video,C3280.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3280.MP4,3959837555,3959837555,2025-03-18 13:01:18,2025-03-18 13:01:18,true,true,true,ok,
L0129,video,C3281.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3281.MP4,2349110620,2349110620,2025-03-18 13:15:33,2025-03-18 13:15:33,true,true,true,ok,
L0130,video,C3282.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3282.MP4,5805490696,5805490696,2025-03-18 13:36:00,2025-03-18 13:36:00,true,true,true,ok,
L0131,video,C3283.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3283.MP4,4832339127,4832339127,2025-03-18 13:48:34,2025-03-18 13:48:34,true,true,true,ok,
L0132,video,C3284.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3284.MP4,1107509961,1107509961,2025-03-18 14:00:09,2025-03-18 14:00:09,true,true,true,ok,
L0133,video,C3285.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3285.MP4,3825614115,3825614115,2025-03-18 14:23:43,2025-03-18 14:23:43,true,true,true,ok,
L0134,video,C3286.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3286.MP4,3087364532,3087364532,2025-03-18 14:31:33,2025-03-18 14:31:33,true,true,true,ok,
L0135,video,C3288.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3288.MP4,1476635135,1476635135,2025-03-18 14:44:27,2025-03-18 14:44:27,true,true,true,ok,
L0136,video,C3289.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3289.MP4,2584010883,2584010883,2025-03-18 14:52:24,2025-03-18 14:52:24,true,true,true,ok,
L0137,video,C3290.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3290.MP4,2181328704,2181328704,2025-03-18 15:01:30,2025-03-18 15:01:30,true,true,true,ok,
L0138,video,C3291.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3291.MP4,1308850833,1308850833,2025-03-18 15:18:10,2025-03-18 15:18:10,true,true,true,ok,
L0139,video,C3292.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3292.MP4,1308851549,1308851549,2025-03-18 15:22:43,2025-03-18 15:22:43,true,true,true,ok,
L0140,video,C3293.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3293.MP4,2248440859,2248440859,2025-03-18 15:29:00,2025-03-18 15:29:00,true,true,true,ok,
L0141,video,C3295.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3295.MP4,1443077371,1443077371,2025-03-18 15:47:13,2025-03-18 15:47:13,true,true,true,ok,
L0142,video,C3296.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3296.MP4,4463211416,4463211416,2025-03-18 15:58:56,2025-03-18 15:58:56,true,true,true,ok,
L0143,video,C3297.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3297.MP4,1543748043,1543748043,2025-03-18 16:14:57,2025-03-18 16:14:57,true,true,true,ok,
L0144,video,C3298.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3298.MP4,4194737619,4194737619,2025-03-18 16:27:41,2025-03-18 16:27:41,true,true,true,ok,
L0145,video,C3299.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版主机位\CLIP\C3299.MP4,2181329416,2181329416,2025-03-18 16:33:19,2025-03-18 16:33:19,true,true,true,ok,
L0146,video,C0989.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0989.MP4,6711651089,6711651089,2021-02-21 08:11:30,2021-02-21 08:11:30,true,true,true,ok,
L0147,video,C0990.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0990.MP4,3892855797,3892855797,2021-02-21 08:23:41,2021-02-21 08:23:41,true,true,true,ok,
L0148,video,C0991.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0991.MP4,2248570896,2248570896,2021-02-21 08:37:58,2021-02-21 08:37:58,true,true,true,ok,
L0149,video,C0992.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0992.MP4,5872726996,5872726996,2021-02-21 08:58:25,2021-02-21 08:58:25,true,true,true,ok,
L0150,video,C0993.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0993.MP4,4899575968,4899575968,2021-02-21 09:10:59,2021-02-21 09:10:59,true,true,true,ok,
L0151,video,C0994.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0994.MP4,1040526179,1040526179,2021-02-21 09:22:34,2021-02-21 09:22:34,true,true,true,ok,
L0152,video,C0995.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0995.MP4,3792184964,3792184964,2021-02-21 09:46:11,2021-02-21 09:46:11,true,true,true,ok,
L0153,video,C0996.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0996.MP4,3087490484,3087490484,2021-02-21 09:53:54,2021-02-21 09:53:54,true,true,true,ok,
L0154,video,C0997.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0997.MP4,1376095450,1376095450,2021-02-21 10:06:54,2021-02-21 10:06:54,true,true,true,ok,
L0155,video,C0998.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0998.MP4,2617695352,2617695352,2021-02-21 10:14:49,2021-02-21 10:14:49,true,true,true,ok,
L0156,video,C0999.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C0999.MP4,2147900460,2147900460,2021-02-21 10:23:53,2021-02-21 10:23:53,true,true,true,ok,
L0157,video,C1000.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1000.MP4,1241866058,1241866058,2021-02-21 10:40:35,2021-02-21 10:40:35,true,true,true,ok,
L0158,video,C1001.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1001.MP4,1308981350,1308981350,2021-02-21 10:45:08,2021-02-21 10:45:08,true,true,true,ok,
L0159,video,C1002.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1002.MP4,2215013608,2215013608,2021-02-21 10:51:21,2021-02-21 10:51:21,true,true,true,ok,
L0160,video,C1003.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1003.MP4,1443207172,1443207172,2021-02-21 11:09:38,2021-02-21 11:09:38,true,true,true,ok,
L0161,video,C1004.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1004.MP4,4530449716,4530449716,2021-02-21 11:21:20,2021-02-21 11:21:20,true,true,true,ok,
L0162,video,C1005.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1005.MP4,1510320556,1510320556,2021-02-21 11:37:19,2021-02-21 11:37:19,true,true,true,ok,
L0163,video,C1006.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1006.MP4,4127752844,4127752844,2021-02-21 11:49:58,2021-02-21 11:49:58,true,true,true,ok,
L0164,video,C1007.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\横版特写\CLIP\C1007.MP4,2147901888,2147901888,2021-02-21 11:55:43,2021-02-21 11:55:43,true,true,true,ok,
L0165,video,C0083.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0083.MP4,2483366818,2483366818,2025-08-28 20:23:58,2025-08-28 20:23:58,true,true,true,ok,
L0166,video,C0085.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0085.MP4,7416299222,7416299222,2025-08-28 21:05:17,2025-08-28 21:05:17,true,true,true,ok,
L0167,video,C0086.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0086.MP4,4026997990,4026997990,2025-08-28 21:17:30,2025-08-28 21:17:30,true,true,true,ok,
L0168,video,C0087.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0087.MP4,2382695369,2382695369,2025-08-28 21:31:46,2025-08-28 21:31:46,true,true,true,ok,
L0169,video,C0088.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0088.MP4,6006893434,6006893434,2025-08-28 21:52:13,2025-08-28 21:52:13,true,true,true,ok,
L0170,video,C0089.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0089.MP4,5033729838,5033729838,2025-08-28 22:04:48,2025-08-28 22:04:48,true,true,true,ok,
L0171,video,C0090.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0090.MP4,1141078775,1141078775,2025-08-28 22:16:21,2025-08-28 22:16:21,true,true,true,ok,
L0172,video,C0091.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0091.MP4,3959882366,3959882366,2025-08-28 22:39:56,2025-08-28 22:39:56,true,true,true,ok,
L0173,video,C0092.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0092.MP4,3188068690,3188068690,2025-08-28 22:47:46,2025-08-28 22:47:46,true,true,true,ok,
L0174,video,C0093.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0093.MP4,1510208910,1510208910,2025-08-28 23:00:40,2025-08-28 23:00:40,true,true,true,ok,
L0175,video,C0094.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0094.MP4,2651153678,2651153678,2025-08-28 23:08:38,2025-08-28 23:08:38,true,true,true,ok,
L0176,video,C0095.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0095.MP4,2248466390,2248466390,2025-08-28 23:17:43,2025-08-28 23:17:43,true,true,true,ok,
L0177,video,C0096.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0096.MP4,1342421462,1342421462,2025-08-28 23:34:24,2025-08-28 23:34:24,true,true,true,ok,
L0178,video,C0097.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0097.MP4,1375977658,1375977658,2025-08-28 23:38:56,2025-08-28 23:38:56,true,true,true,ok,
L0179,video,C0098.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0098.MP4,2282024350,2282024350,2025-08-28 23:45:13,2025-08-28 23:45:13,true,true,true,ok,
L0180,video,C0099.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0099.MP4,1476650642,1476650642,2025-08-29 00:03:27,2025-08-29 00:03:27,true,true,true,ok,
L0181,video,C0100.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0100.MP4,4631042074,4631042074,2025-08-29 00:15:10,2025-08-29 00:15:10,true,true,true,ok,
L0182,video,C0101.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0101.MP4,1577322478,1577322478,2025-08-29 00:31:10,2025-08-29 00:31:10,true,true,true,ok,
L0183,video,C0102.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0102.MP4,4295456086,4295456086,2025-08-29 00:43:54,2025-08-29 00:43:54,true,true,true,ok,
L0184,video,C0103.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版主机位\CLIP\C0103.MP4,2248467258,2248467258,2025-08-29 00:49:32,2025-08-29 00:49:32,true,true,true,ok,
L0185,video,C0144.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0144.MP4,6438849190,6438849190,2025-08-29 08:58:05,2025-08-29 08:58:05,true,true,true,ok,
L0186,video,C0145.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0145.MP4,3712290374,3712290374,2025-08-29 09:10:18,2025-08-29 09:10:18,true,true,true,ok,
L0187,video,C0146.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0146.MP4,2088951546,2088951546,2025-08-29 09:24:35,2025-08-29 09:24:35,true,true,true,ok,
L0188,video,C0147.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0147.MP4,5612496638,5612496638,2025-08-29 09:45:01,2025-08-29 09:45:01,true,true,true,ok,
L0189,video,C0148.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0148.MP4,4677081458,4677081458,2025-08-29 09:57:36,2025-08-29 09:57:36,true,true,true,ok,
L0190,video,C0149.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0149.MP4,977363376,977363376,2025-08-29 10:09:10,2025-08-29 10:09:10,true,true,true,ok,
L0191,video,C0150.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0150.MP4,3586449786,3586449786,2025-08-29 10:32:44,2025-08-29 10:32:44,true,true,true,ok,
L0192,video,C0151.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0151.MP4,2873355486,2873355486,2025-08-29 10:40:27,2025-08-29 10:40:27,true,true,true,ok,
L0193,video,C0152.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0152.MP4,1317131110,1317131110,2025-08-29 10:53:27,2025-08-29 10:53:27,true,true,true,ok,
L0194,video,C0153.MP4,\\192.168.10.102\市场营销中心\品牌部\所有课程\99课程（大赛版）\竖版特写\CLIP\C0153.MP4,2491640010,2491640010,2025-08-29 11:01:26,2025-08-29 11:01:26,true,true,true,ok,
