review_id,session_id,event_id,timecode,evidence_source,review_question,ai_current_candidate,alternative_explanation,confidence,suggested_review_action,provisional_status
latest_live_01-MR0064,latest_live_01,latest_live_01-E000000354380-0064,00:05:54,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,”Ok，好，都看了哈，看了又看，嗯，木阳老师昨天看了哈，我看到了你发的那个视频哈。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0065,latest_live_01,latest_live_01-E000000360410-0065,00:06:00,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你看，每一个人看同样的电影，但是给我们的启发都不一样。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0066,latest_live_01,latest_live_01-E000000364810-0066,00:06:04,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以我觉得就是这部影片还是非常值得看的。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0067,latest_live_01,latest_live_01-E000000367650-0067,00:06:07,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,就一个是作为我们个人来讲，一个人心态上面的转化，从输赢对错，到非黑即白，到最后可以放松，可以包容。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0068,latest_live_01,latest_live_01-E000000377170-0068,00:06:17,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,然后呢，这是一个人的，再到从我们说家国情怀的，那上面的每一个人，每一个代号，每一个动作，或者每个场景，都是有它的隐喻的。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0069,latest_live_01,latest_live_01-E000000387590-0069,00:06:27,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,如果没有人去解析，可能一般人真的是看不懂这个隐喻。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0070,latest_live_01,latest_live_01-E000000391070-0070,00:06:31,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,但是一解析过后，哇，这这就能感受到星爷的这种良苦用心哈！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0071,latest_live_01,latest_live_01-E000000395710-0071,00:06:35,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,OK，好，那我们啊寒暄完了，接下来我们就要开始干嘛呢？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0072,latest_live_01,latest_live_01-E000000399950-0072,00:06:39,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,练功夫！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0073,latest_live_01,latest_live_01-E000000401150-0073,00:06:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以来，我们要练的不是功夫女足，我们要练的是什么功夫女人？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0074,latest_live_01,latest_live_01-E000000407230-0074,00:06:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以说大家觉得女人最应该练的是什么功夫？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0075,latest_live_01,latest_live_01-E000000410470-0075,00:06:50,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,是不是我们的盆底功夫？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0076,latest_live_01,latest_live_01-E000000412790-0076,00:06:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以来，我也要展示一下我的功夫。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0077,latest_live_01,latest_live_01-E000000415390-0077,00:06:55,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我没有足球，可是我有瑜伽球。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0078,latest_live_01,latest_live_01-E000000419150-0078,00:06:59,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我没有足球，可是我有瑜伽球。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0079,latest_live_01,latest_live_01-E000000421470-0079,00:07:01,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我不擅长踢球，可是我擅长吊球啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_01-MR0080,latest_live_01,latest_live_01-E000000424550-0080,00:07:04,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_01/asr_raw/latest_live_01_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我觉得这也是我的功夫啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0001,latest_live_02,latest_live_02-E000000003880-0001,00:00:03,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你还想怎么样？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0002,latest_live_02,latest_live_02-E000000006520-0002,00:00:06,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,搞得我快抓狂！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0003,latest_live_02,latest_live_02-E000000009320-0003,00:00:09,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,求你帮个忙！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0004,latest_live_02,latest_live_02-E000000012080-0004,00:00:12,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,乌云、乌云，别找我麻烦！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0005,latest_live_02,latest_live_02-E000000017560-0005,00:00:17,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,今天怎么看到我的脸这么亮？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0006,latest_live_02,latest_live_02-E000000022410-0006,00:00:22,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,光的原因吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0007,latest_live_02,latest_live_02-E000000024690-0007,00:00:24,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,是注定的吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0008,latest_live_02,latest_live_02-E000000027370-0008,00:00:27,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我穿上了白衬衫，拿一杯咖啡，别在我身上的饭，不如跑一趟，上面还缺的泪，秒不开的下场。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_02-MR0009,latest_live_02,latest_live_02-E000000046760-0009,00:00:46,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_02/asr_raw/latest_live_02_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,乌云，乌云，快走开！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
